YEAR,EXAM,BIL,NAMA,NOKP,KELAS,TINGKATAN,JANTINA,BM,BMG,BI,BIG,MM,MMG,SEJ,SEJG,PI,PIG,SN,SNG,GEO,GEOG,RBT,RBTG,ASK,ASKG,BJ,BJG,BA,BAG,PSV,PSVG,MT,MTG,PHY,PHYG,CHE,CHEG,BIO,BIOG,SK,SKG,GKT,GKTG,ACC,ACCG,PN,PNG,EKO,EKOG,TAS,TASG,JUMLAH_MARKAH,JUMLAH_GRED
2023,PPT,8,NUR STUDENT 1115,2301017254,T1 LAMBDA,T1,Perempuan,60,C,49,E,54,D,55,D,71,B,63,C,63,C,64,C,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,544,9 SUBJ
2023,PPT,9,MUHAMMAD STUDENT 1116,2301015897,T1 LAMBDA,T1,Lelaki,32,F,45,E,70,B,64,C,59,D,61,C,73,B,55,D,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,512,9 SUBJ
2023,PPT,10,NUR STUDENT 1117,2301012792,T1 LAMBDA,T1,Perempuan,92,A,68,C,64,C,64,C,55,D,62,C,69,C,48,E,,,,,,,71,B,,,,,,,,,,,,,,,,,,,,,593,9 SUBJ
2023,PPT,11,NUR STUDENT 1118,2301016112,T1 LAMBDA,T1,Perempuan,56,D,61,C,42,E,41,E,33,F,66,C,70,B,48,E,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,481,9 SUBJ
2023,PPT,12,NUR STUDENT 1119,2301019205,T1 LAMBDA,T1,Perempuan,70,B,45,E,43,E,46,E,75,B,83,B,36,F,50,D,,,,,,,61,C,,,,,,,,,,,,,,,,,,,,,509,9 SUBJ
2023,PPT,13,MUHAMMAD STUDENT 1120,2301016198,T1 LAMBDA,T1,Lelaki,63,C,55,D,60,C,74,B,51,D,66,C,65,C,42,E,,,,,,,29,F,,,,,,,,,,,,,,,,,,,,,505,9 SUBJ
2023,PPT,14,NUR STUDENT 1121,2301012419,T1 LAMBDA,T1,Perempuan,64,C,47,E,68,C,56,D,68,C,46,E,68,C,66,C,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,547,9 SUBJ
2023,PPT,15,NUR STUDENT 1122,2301019891,T1 LAMBDA,T1,Perempuan,79,B,69,C,70,B,57,D,44,E,43,E,60,C,55,D,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,533,9 SUBJ
2023,PPT,16,NUR STUDENT 1123,2301013281,T1 LAMBDA,T1,Perempuan,71,B,81,B,67,C,54,D,57,D,55,D,65,C,61,C,,,,,,,74,B,,,,,,,,,,,,,,,,,,,,,585,9 SUBJ
2023,PPT,17,MUHAMMAD STUDENT 1124,2301013509,T1 LAMBDA,T1,Lelaki,65,C,69,C,68,C,63,C,60,C,70,B,50,D,66,C,,,,,,,45,E,,,,,,,,,,,,,,,,,,,,,556,9 SUBJ
2023,PPT,18,MUHAMMAD STUDENT 1125,2301013584,T1 LAMBDA,T1,Lelaki,68,C,65,C,94,A,56,D,81,B,64,C,41,E,80,B,,,,,,,80,B,,,,,,,,,,,,,,,,,,,,,629,9 SUBJ
2023,PPT,19,MUHAMMAD STUDENT 1126,2301011951,T1 LAMBDA,T1,Lelaki,90,A,59,D,53,D,70,B,69,C,80,B,66,C,73,B,,,,,,,79,B,,,,,,,,,,,,,,,,,,,,,639,9 SUBJ
2023,PPT,20,NUR STUDENT 1127,2301016516,T1 LAMBDA,T1,Perempuan,57,D,48,E,64,C,62,C,57,D,44,E,65,C,49,E,,,,,,,86,A,,,,,,,,,,,,,,,,,,,,,532,9 SUBJ
2023,PPT,21,NUR STUDENT 1128,2301012339,T1 LAMBDA,T1,Perempuan,60,C,68,C,50,D,62,C,32,F,75,B,57,D,53,D,,,,,,,42,E,,,,,,,,,,,,,,,,,,,,,499,9 SUBJ
2023,PPT,22,NUR STUDENT 1129,2301016319,T1 LAMBDA,T1,Perempuan,57,D,58,D,46,E,47,E,33,F,55,D,58,D,48,E,,,,,,,43,E,,,,,,,,,,,,,,,,,,,,,445,9 SUBJ
2023,PPT,23,NUR STUDENT 1130,2301011385,T1 LAMBDA,T1,Perempuan,78,B,61,C,62,C,59,D,51,D,44,E,63,C,49,E,,,,,,,76,B,,,,,,,,,,,,,,,,,,,,,543,9 SUBJ
2023,PPT,24,NUR STUDENT 1131,2301013752,T1 LAMBDA,T1,Perempuan,70,B,52,D,65,C,66,C,45,E,57,D,61,C,62,C,,,,,,,39,F,,,,,,,,,,,,,,,,,,,,,517,9 SUBJ
2023,PPT,25,NUR STUDENT 1132,2301012759,T1 LAMBDA,T1,Perempuan,51,D,58,D,59,D,41,E,60,C,80,B,68,C,58,D,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,550,9 SUBJ
2023,PPT,26,NUR STUDENT 1133,2301018488,T1 LAMBDA,T1,Perempuan,68,C,56,D,43,E,63,C,57,D,49,E,44,E,62,C,,,,,,,78,B,,,,,,,,,,,,,,,,,,,,,520,9 SUBJ
2023,PPT,27,NUR STUDENT 1134,2301016148,T1 LAMBDA,T1,Perempuan,52,D,54,D,49,E,26,F,47,E,70,B,58,D,55,D,,,,,,,50,D,,,,,,,,,,,,,,,,,,,,,461,9 SUBJ
2023,PPT,28,NUR STUDENT 1135,2301012428,T1 LAMBDA,T1,Perempuan,80,B,78,B,50,D,58,D,43,E,59,D,59,D,55,D,,,,,,,36,F,,,,,,,,,,,,,,,,,,,,,518,9 SUBJ
2023,PPT,29,NUR STUDENT 1136,2301015624,T1 LAMBDA,T1,Perempuan,58,D,54,D,73,B,66,C,61,C,72,B,58,D,58,D,,,,,,,54,D,,,,,,,,,,,,,,,,,,,,,554,9 SUBJ
2023,PPT,1,NUR STUDENT 1137,2301018695,T1 OMEGA,T1,Perempuan,81,B,69,C,63,C,82,B,89,A,65,C,43,E,72,B,,,,,,,77,B,,,,,,,,,,,,,,,,,,,,,641,9 SUBJ
2023,PPT,2,MUHAMMAD STUDENT 1138,2301014390,T1 OMEGA,T1,Lelaki,53,D,50,D,60,C,58,D,59,D,67,C,66,C,53,D,,,,,,,44,E,,,,,,,,,,,,,,,,,,,,,510,9 SUBJ
2023,PPT,3,NUR STUDENT 1139,2301015700,T1 OMEGA,T1,Perempuan,65,C,63,C,50,D,69,C,55,D,72,B,64,C,66,C,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,569,9 SUBJ
2023,PPT,4,MUHAMMAD STUDENT 1140,2301015742,T1 OMEGA,T1,Lelaki,63,C,69,C,37,F,79,B,48,E,48,E,46,E,57,D,,,,,,,63,C,,,,,,,,,,,,,,,,,,,,,510,9 SUBJ
2023,PPT,5,NUR STUDENT 1141,2301019562,T1 OMEGA,T1,Perempuan,66,C,79,B,69,C,65,C,55,D,40,E,52,D,57,D,,,,,,,74,B,,,,,,,,,,,,,,,,,,,,,557,9 SUBJ
2023,PPT,6,NUR STUDENT 1142,2301019407,T1 OMEGA,T1,Perempuan,62,C,61,C,50,D,63,C,64,C,62,C,46,E,45,E,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,511,9 SUBJ
2023,PPT,7,MUHAMMAD STUDENT 1143,2301013975,T1 OMEGA,T1,Lelaki,51,D,69,C,50,D,58,D,36,F,79,B,60,C,59,D,,,,,,,51,D,,,,,,,,,,,,,,,,,,,,,513,9 SUBJ
2023,PPT,8,NUR STUDENT 1144,2301012980,T1 OMEGA,T1,Perempuan,73,B,57,D,62,C,69,C,41,E,60,C,57,D,58,D,,,,,,,63,C,,,,,,,,,,,,,,,,,,,,,540,9 SUBJ
2023,PPT,9,MUHAMMAD STUDENT 1145,2301011980,T1 OMEGA,T1,Lelaki,75,B,50,D,47,E,56,D,57,D,68,C,54,D,65,C,,,,,,,33,F,,,,,,,,,,,,,,,,,,,,,505,9 SUBJ
2023,PPT,10,MUHAMMAD STUDENT 1146,2301018356,T1 OMEGA,T1,Lelaki,56,D,49,E,43,E,61,C,72,B,76,B,45,E,64,C,,,,,,,63,C,,,,,,,,,,,,,,,,,,,,,529,9 SUBJ
2023,PPT,11,MUHAMMAD STUDENT 1147,2301016758,T1 OMEGA,T1,Lelaki,69,C,48,E,59,D,55,D,40,E,67,C,60,C,65,C,,,,,,,62,C,,,,,,,,,,,,,,,,,,,,,525,9 SUBJ
2023,PPT,12,NUR STUDENT 1148,2301012575,T1 OMEGA,T1,Perempuan,44,E,52,D,37,F,53,D,65,C,61,C,44,E,53,D,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,464,9 SUBJ
2023,PPT,13,MUHAMMAD STUDENT 1149,2301011812,T1 OMEGA,T1,Lelaki,67,C,73,B,72,B,36,F,55,D,73,B,56,D,57,D,,,,,,,57,D,,,,,,,,,,,,,,,,,,,,,546,9 SUBJ
2023,PPT,14,MUHAMMAD STUDENT 1150,2301017142,T1 OMEGA,T1,Lelaki,53,D,59,D,43,E,61,C,62,C,53,D,65,C,49,E,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,500,9 SUBJ
2023,PPT,15,NUR STUDENT 1151,2301019672,T1 OMEGA,T1,Perempuan,74,B,73,B,57,D,46,E,59,D,59,D,62,C,50,D,,,,,,,72,B,,,,,,,,,,,,,,,,,,,,,552,9 SUBJ
2023,PPT,16,MUHAMMAD STUDENT 1152,2301016226,T1 OMEGA,T1,Lelaki,45,E,56,D,50,D,66,C,86,A,41,E,56,D,55,D,,,,,,,60,C,,,,,,,,,,,,,,,,,,,,,515,9 SUBJ
2023,PPT,17,NUR STUDENT 1153,2301011254,T1 OMEGA,T1,Perempuan,70,B,51,D,47,E,48,E,74,B,59,D,69,C,50,D,,,,,,,54,D,,,,,,,,,,,,,,,,,,,,,522,9 SUBJ
2023,PPT,18,NUR STUDENT 1154,2301018412,T1 OMEGA,T1,Perempuan,36,F,40,E,48,E,52,D,66,C,37,F,70,B,54,D,,,,,,,78,B,,,,,,,,,,,,,,,,,,,,,481,9 SUBJ
2023,PPT,19,MUHAMMAD STUDENT 1155,2301014820,T1 OMEGA,T1,Lelaki,56,D,64,C,71,B,48,E,54,D,53,D,54,D,51,D,,,,,,,70,B,,,,,,,,,,,,,,,,,,,,,521,9 SUBJ
2023,PPT,20,MUHAMMAD STUDENT 1156,2301017625,T1 OMEGA,T1,Lelaki,57,D,61,C,59,D,48,E,59,D,80,B,65,C,68,C,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,552,9 SUBJ
2023,PPT,1,NUR STUDENT 1157,2301019656,T1 IBNU SINA,T1,Perempuan,91,A,66,C,26,F,51,D,70,B,68,C,32,F,43,E,,,,,48,E,73,B,,,,,,,,,,,,,,,,,,,,,568,10 SUBJ
2023,PPT,2,NUR STUDENT 1158,2301016432,T1 IBNU SINA,T1,Perempuan,64,C,64,C,78,B,56,D,79,B,60,C,54,D,56,D,,,,,70,B,55,D,,,,,,,,,,,,,,,,,,,,,636,10 SUBJ
2023,PPT,3,MUHAMMAD STUDENT 1159,2301016853,T1 IBNU SINA,T1,Lelaki,59,D,57,D,77,B,43,E,46,E,60,C,60,C,82,B,,,,,68,C,87,A,,,,,,,,,,,,,,,,,,,,,639,10 SUBJ
2023,PPT,4,MUHAMMAD STUDENT 1160,2301012619,T1 IBNU SINA,T1,Lelaki,71,B,40,E,54,D,36,F,46,E,42,E,73,B,71,B,,,,,45,E,62,C,,,,,,,,,,,,,,,,,,,,,540,10 SUBJ
2023,PPT,5,NUR STUDENT 1161,2301013027,T1 IBNU SINA,T1,Perempuan,87,A,74,B,41,E,47,E,59,D,69,C,60,C,61,C,,,,,56,D,60,C,,,,,,,,,,,,,,,,,,,,,614,10 SUBJ
2023,PPT,6,NUR STUDENT 1162,2301018872,T1 IBNU SINA,T1,Perempuan,47,E,47,E,57,D,64,C,61,C,70,B,59,D,76,B,,,,,67,C,66,C,,,,,,,,,,,,,,,,,,,,,614,10 SUBJ
2023,PPT,7,NUR STUDENT 1163,2301017517,T1 IBNU SINA,T1,Perempuan,59,D,61,C,55,D,87,A,51,D,70,B,62,C,44,E,,,,,58,D,78,B,,,,,,,,,,,,,,,,,,,,,625,10 SUBJ
2023,PPT,8,NUR STUDENT 1164,2301014868,T1 IBNU SINA,T1,Perempuan,46,E,74,B,57,D,37,F,56,D,53,D,60,C,57,D,,,,,61,C,58,D,,,,,,,,,,,,,,,,,,,,,559,10 SUBJ
2023,PPT,9,MUHAMMAD STUDENT 1165,2301013436,T1 IBNU SINA,T1,Lelaki,53,D,60,C,50,D,33,F,64,C,66,C,50,D,61,C,,,,,59,D,52,D,,,,,,,,,,,,,,,,,,,,,548,10 SUBJ
2023,PPT,10,MUHAMMAD STUDENT 1166,2301012390,T1 IBNU SINA,T1,Lelaki,66,C,55,D,71,B,52,D,53,D,75,B,62,C,55,D,,,,,67,C,81,B,,,,,,,,,,,,,,,,,,,,,637,10 SUBJ
2023,PPT,11,NUR STUDENT 1167,2301019898,T1 IBNU SINA,T1,Perempuan,69,C,70,B,61,C,48,E,59,D,43,E,57,D,70,B,,,,,79,B,31,F,,,,,,,,,,,,,,,,,,,,,587,10 SUBJ
2023,PPT,12,MUHAMMAD STUDENT 1168,2301017763,T1 IBNU SINA,T1,Lelaki,59,D,52,D,72,B,61,C,85,A,67,C,47,E,52,D,,,,,46,E,75,B,,,,,,,,,,,,,,,,,,,,,616,10 SUBJ
2023,PPT,13,NUR STUDENT 1169,2301017389,T1 IBNU SINA,T1,Perempuan,88,A,65,C,70,B,67,C,79,B,52,D,49,E,65,C,,,,,55,D,80,B,,,,,,,,,,,,,,,,,,,,,670,10 SUBJ
2023,PPT,14,NUR STUDENT 1170,2301011532,T1 IBNU SINA,T1,Perempuan,47,E,74,B,63,C,71,B,71,B,52,D,79,B,42,E,,,,,77,B,57,D,,,,,,,,,,,,,,,,,,,,,633,10 SUBJ
2023,PPT,15,NUR STUDENT 1171,2301017219,T1 IBNU SINA,T1,Perempuan,43,E,89,A,61,C,68,C,38,F,64,C,53,D,68,C,,,,,45,E,56,D,,,,,,,,,,,,,,,,,,,,,585,10 SUBJ
2023,PPT,16,MUHAMMAD STUDENT 1172,2301016506,T1 IBNU SINA,T1,Lelaki,72,B,57,D,72,B,40,E,55,D,62,C,54,D,48,E,,,,,49,E,63,C,,,,,,,,,,,,,,,,,,,,,572,10 SUBJ
2023,PPT,17,MUHAMMAD STUDENT 1173,2301014213,T1 IBNU SINA,T1,Lelaki,52,D,72,B,66,C,66,C,63,C,86,A,59,D,57,D,,,,,50,D,69,C,,,,,,,,,,,,,,,,,,,,,640,10 SUBJ
2023,PPT,18,NUR STUDENT 1174,2301014318,T1 IBNU SINA,T1,Perempuan,77,B,79,B,64,C,56,D,74,B,51,D,59,D,53,D,,,,,55,D,43,E,,,,,,,,,,,,,,,,,,,,,611,10 SUBJ
2023,PPT,19,NUR STUDENT 1175,2301018491,T1 IBNU SINA,T1,Perempuan,50,D,55,D,62,C,62,C,63,C,56,D,68,C,54,D,,,,,95,A,43,E,,,,,,,,,,,,,,,,,,,,,608,10 SUBJ
2023,PPT,20,MUHAMMAD STUDENT 1176,2301019265,T1 IBNU SINA,T1,Lelaki,61,C,33,F,80,B,60,C,72,B,68,C,59,D,73,B,,,,,71,B,64,C,,,,,,,,,,,,,,,,,,,,,641,10 SUBJ
2023,PPT,21,NUR STUDENT 1177,2301017818,T1 IBNU SINA,T1,Perempuan,75,B,75,B,48,E,54,D,45,E,53,D,46,E,50,D,,,,,75,B,38,F,,,,,,,,,,,,,,,,,,,,,559,10 SUBJ
2023,PPT,22,NUR STUDENT 1178,2301013229,T1 IBNU SINA,T1,Perempuan,75,B,85,A,77,B,57,D,80,B,51,D,71,B,71,B,,,,,58,D,79,B,,,,,,,,,,,,,,,,,,,,,704,10 SUBJ
2023,PPT,23,NUR STUDENT 1179,2301013036,T1 IBNU SINA,T1,Perempuan,76,B,60,C,74,B,63,C,44,E,49,E,82,B,83,B,,,,,62,C,62,C,,,,,,,,,,,,,,,,,,,,,655,10 SUBJ
2023,PPT,24,NUR STUDENT 1180,2301012190,T1 IBNU SINA,T1,Perempuan,46,E,58,D,72,B,50,D,69,C,62,C,70,B,72,B,,,,,43,E,27,F,,,,,,,,,,,,,,,,,,,,,569,10 SUBJ
2023,PPT,25,NUR STUDENT 1181,2301019392,T1 IBNU SINA,T1,Perempuan,76,B,68,C,80,B,57,D,87,A,53,D,66,C,63,C,,,,,82,B,54,D,,,,,,,,,,,,,,,,,,,,,686,10 SUBJ
2023,PPT,26,NUR STUDENT 1182,2301011994,T1 IBNU SINA,T1,Perempuan,42,E,76,B,64,C,46,E,59,D,71,B,68,C,61,C,,,,,40,E,57,D,,,,,,,,,,,,,,,,,,,,,584,10 SUBJ
2023,PPT,27,NUR STUDENT 1183,2301016324,T1 IBNU SINA,T1,Perempuan,57,D,71,B,58,D,54,D,50,D,58,D,61,C,65,C,,,,,63,C,55,D,,,,,,,,,,,,,,,,,,,,,592,10 SUBJ
2023,PPT,28,MUHAMMAD STUDENT 1184,2301018495,T1 IBNU SINA,T1,Lelaki,76,B,47,E,56,D,91,A,54,D,69,C,59,D,51,D,,,,,61,C,63,C,,,,,,,,,,,,,,,,,,,,,627,10 SUBJ
2023,PPT,29,MUHAMMAD STUDENT 1185,2301013520,T1 IBNU SINA,T1,Lelaki,72,B,64,C,76,B,83,B,76,B,69,C,66,C,57,D,,,,,81,B,45,E,,,,,,,,,,,,,,,,,,,,,689,10 SUBJ
2023,PPT,30,MUHAMMAD STUDENT 1186,2301012377,T1 IBNU SINA,T1,Lelaki,45,E,61,C,67,C,56,D,49,E,58,D,71,B,61,C,,,,,53,D,48,E,,,,,,,,,,,,,,,,,,,,,569,10 SUBJ
2023,PPT,1,NUR STUDENT 1187,2301014529,T1 IBNU KHALDUN,T1,Perempuan,75,B,57,D,70,B,69,C,71,B,53,D,38,F,61,C,,,,,60,C,53,D,,,,,,,,,,,,,,,,,,,,,607,10 SUBJ
2023,PPT,2,NUR STUDENT 1188,2301011676,T1 IBNU KHALDUN,T1,Perempuan,45,E,47,E,72,B,81,B,61,C,47,E,91,A,51,D,,,,,60,C,83,B,,,,,,,,,,,,,,,,,,,,,638,10 SUBJ
2023,PPT,3,MUHAMMAD STUDENT 1189,2301012814,T1 IBNU KHALDUN,T1,Lelaki,39,F,58,D,54,D,36,F,76,B,65,C,49,E,73,B,,,,,64,C,58,D,,,,,,,,,,,,,,,,,,,,,572,10 SUBJ
2023,PPT,4,MUHAMMAD STUDENT 1190,2301017332,T1 IBNU KHALDUN,T1,Lelaki,82,B,57,D,77,B,57,D,72,B,47,E,55,D,60,C,,,,,71,B,64,C,,,,,,,,,,,,,,,,,,,,,642,10 SUBJ
2023,PPT,5,NUR STUDENT 1191,2301017848,T1 IBNU KHALDUN,T1,Perempuan,39,F,77,B,61,C,45,E,51,D,53,D,59,D,58,D,,,,,71,B,62,C,,,,,,,,,,,,,,,,,,,,,576,10 SUBJ
2023,PPT,6,NUR STUDENT 1192,2301016624,T1 IBNU KHALDUN,T1,Perempuan,89,A,72,B,61,C,49,E,61,C,52,D,55,D,53,D,,,,,48,E,84,B,,,,,,,,,,,,,,,,,,,,,624,10 SUBJ
2023,PPT,7,NUR STUDENT 1193,2301017699,T1 IBNU KHALDUN,T1,Perempuan,71,B,70,B,69,C,77,B,43,E,78,B,69,C,70,B,,,,,50,D,50,D,,,,,,,,,,,,,,,,,,,,,647,10 SUBJ
2023,PPT,8,NUR STUDENT 1194,2301019227,T1 IBNU KHALDUN,T1,Perempuan,62,C,46,E,73,B,56,D,45,E,64,C,51,D,36,F,,,,,57,D,70,B,,,,,,,,,,,,,,,,,,,,,560,10 SUBJ
2023,PPT,9,NUR STUDENT 1195,2301018832,T1 IBNU KHALDUN,T1,Perempuan,79,B,69,C,57,D,76,B,51,D,49,E,50,D,48,E,,,,,51,D,52,D,,,,,,,,,,,,,,,,,,,,,582,10 SUBJ
2023,PPT,10,MUHAMMAD STUDENT 1196,2301011686,T1 IBNU KHALDUN,T1,Lelaki,68,C,52,D,72,B,59,D,84,B,56,D,66,C,67,C,,,,,65,C,63,C,,,,,,,,,,,,,,,,,,,,,652,10 SUBJ
2023,PPT,11,MUHAMMAD STUDENT 1197,2301012579,T1 IBNU KHALDUN,T1,Lelaki,46,E,77,B,71,B,57,D,67,C,62,C,46,E,56,D,,,,,68,C,52,D,,,,,,,,,,,,,,,,,,,,,602,10 SUBJ
2023,PPT,12,MUHAMMAD STUDENT 1198,2301015745,T1 IBNU KHALDUN,T1,Lelaki,41,E,56,D,73,B,63,C,63,C,51,D,46,E,66,C,,,,,54,D,57,D,,,,,,,,,,,,,,,,,,,,,570,10 SUBJ
2023,PPT,13,NUR STUDENT 1199,2301011233,T1 IBNU KHALDUN,T1,Perempuan,60,C,69,C,31,F,65,C,50,D,53,D,51,D,54,D,,,,,48,E,63,C,,,,,,,,,,,,,,,,,,,,,544,10 SUBJ
2023,PPT,14,NUR STUDENT 1200,2301012610,T1 IBNU KHALDUN,T1,Perempuan,56,D,71,B,51,D,27,F,63,C,36,F,49,E,80,B,,,,,63,C,52,D,,,,,,,,,,,,,,,,,,,,,548,10 SUBJ
2023,PPT,15,NUR STUDENT 1201,2301018226,T1 IBNU KHALDUN,T1,Perempuan,57,D,59,D,60,C,56,D,51,D,50,D,45,E,58,D,,,,,47,E,80,B,,,,,,,,,,,,,,,,,,,,,563,10 SUBJ
2023,PPT,16,NUR STUDENT 1202,2301015467,T1 IBNU KHALDUN,T1,Perempuan,65,C,88,A,67,C,42,E,79,B,73,B,49,E,47,E,,,,,62,C,75,B,,,,,,,,,,,,,,,,,,,,,647,10 SUBJ
2023,PPT,17,NUR STUDENT 1203,2301017924,T1 IBNU KHALDUN,T1,Perempuan,66,C,40,E,50,D,48,E,58,D,74,B,58,D,64,C,,,,,61,C,78,B,,,,,,,,,,,,,,,,,,,,,597,10 SUBJ
2023,PPT,18,NUR STUDENT 1204,2301012757,T1 IBNU KHALDUN,T1,Perempuan,62,C,76,B,73,B,76,B,44,E,48,E,42,E,59,D,,,,,30,F,56,D,,,,,,,,,,,,,,,,,,,,,566,10 SUBJ
2023,PPT,19,NUR STUDENT 1205,2301013996,T1 IBNU KHALDUN,T1,Perempuan,61,C,50,D,54,D,52,D,78,B,77,B,59,D,55,D,,,,,55,D,57,D,,,,,,,,,,,,,,,,,,,,,598,10 SUBJ
2023,PPT,20,NUR STUDENT 1206,2301016770,T1 IBNU KHALDUN,T1,Perempuan,62,C,58,D,67,C,70,B,56,D,77,B,61,C,55,D,,,,,41,E,57,D,,,,,,,,,,,,,,,,,,,,,604,10 SUBJ
2023,PPT,1,MUHAMMAD STUDENT 1207,2301016355,T2 ALPHA,T2,Lelaki,80,B,62,C,70,B,64,C,94,A,52,D,65,C,,,63,C,79,B,,,84,B,,,,,,,,,,,,,,,,,,,,,713,10 SUBJ
2023,PPT,2,NUR STUDENT 1208,2301013659,T2 ALPHA,T2,Perempuan,74,B,86,A,75,B,80,B,73,B,86,A,72,B,,,66,C,78,B,,,80,B,,,,,,,,,,,,,,,,,,,,,770,10 SUBJ
2023,PPT,3,MUHAMMAD STUDENT 1209,2301017775,T2 ALPHA,T2,Lelaki,54,D,86,A,83,B,70,B,57,D,74,B,100,A,,,69,C,73,B,,,85,A,,,,,,,,,,,,,,,,,,,,,751,10 SUBJ
2023,PPT,4,MUHAMMAD STUDENT 1210,2301012769,T2 ALPHA,T2,Lelaki,51,D,92,A,75,B,69,C,84,B,47,E,66,C,,,59,D,54,D,,,82,B,,,,,,,,,,,,,,,,,,,,,679,10 SUBJ
2023,PPT,5,MUHAMMAD STUDENT 1211,2301017735,T2 ALPHA,T2,Lelaki,74,B,79,B,70,B,82,B,72,B,66,C,71,B,,,69,C,54,D,,,66,C,,,,,,,,,,,,,,,,,,,,,703,10 SUBJ
2023,PPT,6,MUHAMMAD STUDENT 1212,2301012322,T2 ALPHA,T2,Lelaki,63,C,70,B,74,B,66,C,55,D,72,B,66,C,,,75,B,63,C,,,43,E,,,,,,,,,,,,,,,,,,,,,647,10 SUBJ
2023,PPT,7,NUR STUDENT 1213,2301015130,T2 ALPHA,T2,Perempuan,56,D,83,B,66,C,68,C,96,A,90,A,76,B,,,72,B,84,B,,,82,B,,,,,,,,,,,,,,,,,,,,,773,10 SUBJ
2023,PPT,8,MUHAMMAD STUDENT 1214,2301016668,T2 ALPHA,T2,Lelaki,95,A,91,A,82,B,75,B,80,B,64,C,70,B,,,78,B,66,C,,,66,C,,,,,,,,,,,,,,,,,,,,,767,10 SUBJ
2023,PPT,9,NUR STUDENT 1215,2301016308,T2 ALPHA,T2,Perempuan,70,B,80,B,77,B,82,B,80,B,49,E,51,D,,,52,D,88,A,,,85,A,,,,,,,,,,,,,,,,,,,,,714,10 SUBJ
2023,PPT,10,NUR STUDENT 1216,2301012008,T2 ALPHA,T2,Perempuan,73,B,67,C,76,B,72,B,82,B,85,A,71,B,,,52,D,80,B,,,85,A,,,,,,,,,,,,,,,,,,,,,743,10 SUBJ
2023,PPT,11,MUHAMMAD STUDENT 1217,2301017809,T2 ALPHA,T2,Lelaki,75,B,53,D,74,B,90,A,87,A,87,A,91,A,,,63,C,75,B,,,71,B,,,,,,,,,,,,,,,,,,,,,766,10 SUBJ
2023,PPT,12,MUHAMMAD STUDENT 1218,2301019596,T2 ALPHA,T2,Lelaki,56,D,62,C,64,C,62,C,65,C,75,B,72,B,,,90,A,74,B,,,85,A,,,,,,,,,,,,,,,,,,,,,705,10 SUBJ
2023,PPT,13,MUHAMMAD STUDENT 1219,2301014523,T2 ALPHA,T2,Lelaki,86,A,72,B,71,B,71,B,58,D,83,B,71,B,,,69,C,76,B,,,80,B,,,,,,,,,,,,,,,,,,,,,737,10 SUBJ
2023,PPT,14,NUR STUDENT 1220,2301018873,T2 ALPHA,T2,Perempuan,85,A,79,B,75,B,74,B,73,B,57,D,61,C,,,59,D,57,D,,,70,B,,,,,,,,,,,,,,,,,,,,,690,10 SUBJ
2023,PPT,15,MUHAMMAD STUDENT 1221,2301016259,T2 ALPHA,T2,Lelaki,60,C,59,D,58,D,86,A,77,B,67,C,82,B,,,63,C,66,C,,,63,C,,,,,,,,,,,,,,,,,,,,,681,10 SUBJ
2023,PPT,16,NUR STUDENT 1222,2301015300,T2 ALPHA,T2,Perempuan,80,B,67,C,85,A,84,B,79,B,64,C,72,B,,,59,D,69,C,,,46,E,,,,,,,,,,,,,,,,,,,,,705,10 SUBJ
2023,PPT,17,MUHAMMAD STUDENT 1223,2301016331,T2 ALPHA,T2,Lelaki,72,B,91,A,90,A,100,A,82,B,52,D,53,D,,,86,A,69,C,,,83,B,,,,,,,,,,,,,,,,,,,,,778,10 SUBJ
2023,PPT,18,NUR STUDENT 1224,2301017564,T2 ALPHA,T2,Perempuan,84,B,72,B,62,C,95,A,59,D,72,B,71,B,,,71,B,62,C,,,87,A,,,,,,,,,,,,,,,,,,,,,735,10 SUBJ
2023,PPT,19,NUR STUDENT 1225,2301017728,T2 ALPHA,T2,Perempuan,75,B,73,B,71,B,100,A,59,D,78,B,79,B,,,70,B,78,B,,,76,B,,,,,,,,,,,,,,,,,,,,,759,10 SUBJ
2023,PPT,20,NUR STUDENT 1226,2301014833,T2 ALPHA,T2,Perempuan,68,C,67,C,68,C,68,C,69,C,81,B,75,B,,,82,B,77,B,,,58,D,,,,,,,,,,,,,,,,,,,,,713,10 SUBJ
2023,PPT,21,MUHAMMAD STUDENT 1227,2301014197,T2 ALPHA,T2,Lelaki,83,B,57,D,71,B,48,E,91,A,90,A,76,B,,,94,A,82,B,,,53,D,,,,,,,,,,,,,,,,,,,,,745,10 SUBJ
